"","name","area","value","footnote_codes","state","county","cbsa","rpp.in.100.dollars","ratio"
"1864","Nevada","3200000",16.2,NA,32,32007,21220,106.4962726,6.57384398765432
"1865","Nevada","3200000",16.2,NA,32,32011,21220,106.4962726,6.57384398765432
"1866","Nevada","3200000",16.2,NA,32,32033,NA,106.4962726,6.57384398765432
"1867","Nevada","3200000",16.2,NA,32,32021,NA,106.4962726,6.57384398765432
"1868","Nevada","3200000",16.2,NA,32,32013,49080,106.4962726,6.57384398765432
"1869","Nevada","3200000",16.2,NA,32,32009,NA,106.4962726,6.57384398765432
"1870","Nevada","3200000",16.2,NA,32,32005,23820,106.4962726,6.57384398765432
"1871","Nevada","3200000",16.2,NA,32,32023,37220,106.4962726,6.57384398765432
"1872","Nevada","3200000",16.2,NA,32,32015,NA,106.4962726,6.57384398765432
"1873","Nevada","3200000",16.2,NA,32,32001,21980,106.4962726,6.57384398765432
"1874","Nevada","3200000",16.2,NA,32,32019,22280,106.4962726,6.57384398765432
"1875","Nevada","3200000",16.2,NA,32,32027,NA,106.4962726,6.57384398765432
"2189","Oklahoma City, OK","0036420",16.43,NA,40,40087,36420,108.1081081,6.57992136944613
"2190","Oklahoma City, OK","0036420",16.43,NA,40,40051,36420,108.1081081,6.57992136944613
"2191","Oklahoma City, OK","0036420",16.43,NA,40,40109,36420,108.1081081,6.57992136944613
"2192","Oklahoma City, OK","0036420",16.43,NA,40,40081,36420,108.1081081,6.57992136944613
"2193","Oklahoma City, OK","0036420",16.43,NA,40,40017,36420,108.1081081,6.57992136944613
"2194","Oklahoma City, OK","0036420",16.43,NA,40,40027,36420,108.1081081,6.57992136944613
"2195","Oklahoma City, OK","0036420",16.43,NA,40,40083,36420,108.1081081,6.57992136944613
"2829","Utah","4900000",16.34,NA,49,49055,NA,107.5268817,6.58059251529988
"2830","Utah","4900000",16.34,NA,49,49031,NA,107.5268817,6.58059251529988
"2831","Utah","4900000",16.34,NA,49,49007,39220,107.5268817,6.58059251529988
"2832","Utah","4900000",16.34,NA,49,49001,NA,107.5268817,6.58059251529988
"2833","Utah","4900000",16.34,NA,49,49027,NA,107.5268817,6.58059251529988
"2834","Utah","4900000",16.34,NA,49,49025,NA,107.5268817,6.58059251529988
"2835","Utah","4900000",16.34,NA,49,49041,NA,107.5268817,6.58059251529988
"2836","Utah","4900000",16.34,NA,49,49033,NA,107.5268817,6.58059251529988
"2837","Utah","4900000",16.34,NA,49,49047,46860,107.5268817,6.58059251529988
"2838","Utah","4900000",16.34,NA,49,49019,NA,107.5268817,6.58059251529988
"2839","Utah","4900000",16.34,NA,49,49013,NA,107.5268817,6.58059251529988
"2840","Utah","4900000",16.34,NA,49,49037,NA,107.5268817,6.58059251529988
"2841","Utah","4900000",16.34,NA,49,49051,25720,107.5268817,6.58059251529988
"2842","Utah","4900000",16.34,NA,49,49021,16260,107.5268817,6.58059251529988
"2843","Utah","4900000",16.34,NA,49,49043,44920,107.5268817,6.58059251529988
"2844","Utah","4900000",16.34,NA,49,49009,NA,107.5268817,6.58059251529988
"2845","Utah","4900000",16.34,NA,49,49017,NA,107.5268817,6.58059251529988
"2846","Utah","4900000",16.34,NA,49,49015,NA,107.5268817,6.58059251529988
"2847","Utah","4900000",16.34,NA,49,49039,NA,107.5268817,6.58059251529988
"616","Gainesville, FL","0023540",15.86,NA,12,12001,23540,104.4932079,6.58847464691047
"617","Gainesville, FL","0023540",15.86,NA,12,12041,23540,104.4932079,6.58847464691047
"576","Flagstaff, AZ","0022380",15.39,NA,4,4005,22380,101.5228426,6.59667593242365
"715","Grand Rapids-Wyoming, MI","0024340",16.22,NA,26,26081,24340,107.0663812,6.60088663378545
"716","Grand Rapids-Wyoming, MI","0024340",16.22,NA,26,26117,24340,107.0663812,6.60088663378545
"717","Grand Rapids-Wyoming, MI","0024340",16.22,NA,26,26015,24340,107.0663812,6.60088663378545
"718","Grand Rapids-Wyoming, MI","0024340",16.22,NA,26,26139,24340,107.0663812,6.60088663378545
"614","Fresno, CA","0023420",15.48,NA,6,6019,23420,102.2494888,6.60526413436692
"2373","Rockford, IL","0040420",16.46,NA,17,17007,40420,108.8139282,6.6108097326853
"2374","Rockford, IL","0040420",16.46,NA,17,17201,40420,108.8139282,6.6108097326853
"2848","Utica-Rome, NY","0046540",16.31,NA,36,36043,46540,107.8748652,6.61403220110362
"2849","Utica-Rome, NY","0046540",16.31,NA,36,36065,46540,107.8748652,6.61403220110362
"2566","Tallahassee, FL","0045220",15.91,NA,12,12065,45220,105.2631579,6.61616328724073
"2567","Tallahassee, FL","0045220",15.91,NA,12,12073,45220,105.2631579,6.61616328724073
"2568","Tallahassee, FL","0045220",15.91,NA,12,12129,45220,105.2631579,6.61616328724073
"2569","Tallahassee, FL","0045220",15.91,NA,12,12039,45220,105.2631579,6.61616328724073
"2237","Palm Bay-Melbourne-Titusville, FL","0037340",15.89,NA,12,12009,37340,105.1524711,6.61752492762744
"2415","Savannah, GA","0042340",15.92,NA,13,13103,42340,105.374078,6.61897474874372
"2416","Savannah, GA","0042340",15.92,NA,13,13029,42340,105.374078,6.61897474874372
"2417","Savannah, GA","0042340",15.92,NA,13,13051,42340,105.374078,6.61897474874372
"818","Illinois","1700000",17.94,NA,17,17125,NA,118.7648456,6.6201140245262
"819","Illinois","1700000",17.94,NA,17,17011,36860,118.7648456,6.6201140245262
"820","Illinois","1700000",17.94,NA,17,17079,NA,118.7648456,6.6201140245262
"821","Illinois","1700000",17.94,NA,17,17081,34500,118.7648456,6.6201140245262
"822","Illinois","1700000",17.94,NA,17,17141,40300,118.7648456,6.6201140245262
"823","Illinois","1700000",17.94,NA,17,17159,NA,118.7648456,6.6201140245262
"824","Illinois","1700000",17.94,NA,17,17151,NA,118.7648456,6.6201140245262
"825","Illinois","1700000",17.94,NA,17,17021,45380,118.7648456,6.6201140245262
"826","Illinois","1700000",17.94,NA,17,17149,NA,118.7648456,6.6201140245262
"827","Illinois","1700000",17.94,NA,17,17009,NA,118.7648456,6.6201140245262
"828","Illinois","1700000",17.94,NA,17,17157,NA,118.7648456,6.6201140245262
"829","Illinois","1700000",17.94,NA,17,17001,39500,118.7648456,6.6201140245262
"830","Illinois","1700000",17.94,NA,17,17153,NA,118.7648456,6.6201140245262
"831","Illinois","1700000",17.94,NA,17,17047,NA,118.7648456,6.6201140245262
"832","Illinois","1700000",17.94,NA,17,17071,15460,118.7648456,6.6201140245262
"833","Illinois","1700000",17.94,NA,17,17177,23300,118.7648456,6.6201140245262
"834","Illinois","1700000",17.94,NA,17,17045,NA,118.7648456,6.6201140245262
"835","Illinois","1700000",17.94,NA,17,17155,36860,118.7648456,6.6201140245262
"836","Illinois","1700000",17.94,NA,17,17181,NA,118.7648456,6.6201140245262
"837","Illinois","1700000",17.94,NA,17,17109,31380,118.7648456,6.6201140245262
"838","Illinois","1700000",17.94,NA,17,17029,16660,118.7648456,6.6201140245262
"839","Illinois","1700000",17.94,NA,17,17061,NA,118.7648456,6.6201140245262
"840","Illinois","1700000",17.94,NA,17,17137,27300,118.7648456,6.6201140245262
"841","Illinois","1700000",17.94,NA,17,17135,NA,118.7648456,6.6201140245262
"842","Illinois","1700000",17.94,NA,17,17095,23660,118.7648456,6.6201140245262
"843","Illinois","1700000",17.94,NA,17,17171,27300,118.7648456,6.6201140245262
"844","Illinois","1700000",17.94,NA,17,17087,NA,118.7648456,6.6201140245262
"845","Illinois","1700000",17.94,NA,17,17023,NA,118.7648456,6.6201140245262
"846","Illinois","1700000",17.94,NA,17,17051,NA,118.7648456,6.6201140245262
"847","Illinois","1700000",17.94,NA,17,17041,NA,118.7648456,6.6201140245262
"848","Illinois","1700000",17.94,NA,17,17035,16660,118.7648456,6.6201140245262
"849","Illinois","1700000",17.94,NA,17,17055,NA,118.7648456,6.6201140245262
"850","Illinois","1700000",17.94,NA,17,17103,19940,118.7648456,6.6201140245262
"851","Illinois","1700000",17.94,NA,17,17049,20820,118.7648456,6.6201140245262
"852","Illinois","1700000",17.94,NA,17,17059,NA,118.7648456,6.6201140245262
"853","Illinois","1700000",17.94,NA,17,17121,16460,118.7648456,6.6201140245262
"854","Illinois","1700000",17.94,NA,17,17189,NA,118.7648456,6.6201140245262
"855","Illinois","1700000",17.94,NA,17,17017,NA,118.7648456,6.6201140245262
"856","Illinois","1700000",17.94,NA,17,17015,NA,118.7648456,6.6201140245262
"857","Illinois","1700000",17.94,NA,17,17145,NA,118.7648456,6.6201140245262
"858","Illinois","1700000",17.94,NA,17,17191,NA,118.7648456,6.6201140245262
"859","Illinois","1700000",17.94,NA,17,17075,NA,118.7648456,6.6201140245262
"860","Illinois","1700000",17.94,NA,17,17069,NA,118.7648456,6.6201140245262
"861","Illinois","1700000",17.94,NA,17,17105,38700,118.7648456,6.6201140245262
"862","Illinois","1700000",17.94,NA,17,17025,NA,118.7648456,6.6201140245262
"863","Illinois","1700000",17.94,NA,17,17165,NA,118.7648456,6.6201140245262
"864","Illinois","1700000",17.94,NA,17,17101,NA,118.7648456,6.6201140245262
"865","Illinois","1700000",17.94,NA,17,17193,NA,118.7648456,6.6201140245262
"866","Illinois","1700000",17.94,NA,17,17065,NA,118.7648456,6.6201140245262
"867","Illinois","1700000",17.94,NA,17,17057,15900,118.7648456,6.6201140245262
"868","Illinois","1700000",17.94,NA,17,17195,44580,118.7648456,6.6201140245262
"869","Illinois","1700000",17.94,NA,17,17139,NA,118.7648456,6.6201140245262
"870","Illinois","1700000",17.94,NA,17,17127,37140,118.7648456,6.6201140245262
"871","Illinois","1700000",17.94,NA,17,17173,NA,118.7648456,6.6201140245262
"872","Illinois","1700000",17.94,NA,17,17067,22800,118.7648456,6.6201140245262
"873","Illinois","1700000",17.94,NA,17,17187,NA,118.7648456,6.6201140245262
"874","Illinois","1700000",17.94,NA,17,17169,NA,118.7648456,6.6201140245262
"875","Illinois","1700000",17.94,NA,17,17099,36860,118.7648456,6.6201140245262
"876","Illinois","1700000",17.94,NA,17,17107,30660,118.7648456,6.6201140245262
"877","Illinois","1700000",17.94,NA,17,17085,NA,118.7648456,6.6201140245262
"878","Illinois","1700000",17.94,NA,17,17033,NA,118.7648456,6.6201140245262
"879","Illinois","1700000",17.94,NA,17,17185,NA,118.7648456,6.6201140245262
"2327","Racine, WI","0039540",16.13,NA,55,55101,39540,106.9518717,6.6306182083075
"1285","Lewiston-Auburn, ME","0074650",15.89,NA,23,23001,30340,105.374078,6.63147123977344
"1262","Lafayette-West Lafayette, IN","0029200",15.99,NA,18,18015,29200,106.0445387,6.63192862414009
"1263","Lafayette-West Lafayette, IN","0029200",15.99,NA,18,18157,29200,106.0445387,6.63192862414009
"1264","Lafayette-West Lafayette, IN","0029200",15.99,NA,18,18007,29200,106.0445387,6.63192862414009
"1340","Louisville/Jefferson County, KY-IN","0031140",16.51,NA,21,21215,31140,109.5290252,6.63410207147184
"1341","Louisville/Jefferson County, KY-IN","0031140",16.51,NA,18,18061,31140,109.5290252,6.63410207147184
"1342","Louisville/Jefferson County, KY-IN","0031140",16.51,NA,18,18043,31140,109.5290252,6.63410207147184
"1343","Louisville/Jefferson County, KY-IN","0031140",16.51,NA,18,18019,31140,109.5290252,6.63410207147184
"1344","Louisville/Jefferson County, KY-IN","0031140",16.51,NA,21,21111,31140,109.5290252,6.63410207147184
"1345","Louisville/Jefferson County, KY-IN","0031140",16.51,NA,21,21029,31140,109.5290252,6.63410207147184
"1346","Louisville/Jefferson County, KY-IN","0031140",16.51,NA,21,21211,31140,109.5290252,6.63410207147184
"1347","Louisville/Jefferson County, KY-IN","0031140",16.51,NA,18,18175,31140,109.5290252,6.63410207147184
"1348","Louisville/Jefferson County, KY-IN","0031140",16.51,NA,21,21223,31140,109.5290252,6.63410207147184
"1349","Louisville/Jefferson County, KY-IN","0031140",16.51,NA,21,21185,31140,109.5290252,6.63410207147184
"1350","Louisville/Jefferson County, KY-IN","0031140",16.51,NA,18,18143,31140,109.5290252,6.63410207147184
"1351","Louisville/Jefferson County, KY-IN","0031140",16.51,NA,21,21103,31140,109.5290252,6.63410207147184
"3046","Winchester, VA-WV","0049020",16.36,NA,51,51840,49020,108.577633,6.63677463325183
"3047","Winchester, VA-WV","0049020",16.36,NA,51,51069,49020,108.577633,6.63677463325183
"3048","Winchester, VA-WV","0049020",16.36,NA,54,54027,49020,108.577633,6.63677463325183
"2325","Pueblo, CO","0039380",16.23,NA,8,8101,39380,107.7586207,6.63947139248306
"1288","Lexington-Fayette, KY","0030460",16.33,NA,21,21239,30460,108.4598698,6.64175565217391
"1289","Lexington-Fayette, KY","0030460",16.33,NA,21,21113,30460,108.4598698,6.64175565217391
"1290","Lexington-Fayette, KY","0030460",16.33,NA,21,21067,30460,108.4598698,6.64175565217391
"1291","Lexington-Fayette, KY","0030460",16.33,NA,21,21209,30460,108.4598698,6.64175565217391
"1292","Lexington-Fayette, KY","0030460",16.33,NA,21,21017,30460,108.4598698,6.64175565217391
"1293","Lexington-Fayette, KY","0030460",16.33,NA,21,21049,30460,108.4598698,6.64175565217391
"569","Farmington, NM","0022140",16.4,NA,35,35045,22140,109.1703057,6.65672595731707
"1702","Monroe, MI","0033780",15.73,NA,26,26115,33780,104.7120419,6.65683673871583
"2992","Wausau, WI","0048140",16.29,NA,55,55073,48140,108.4598698,6.65806444444445
"80","Albany, OR","0010540",16.06,NA,41,41043,10540,106.9518717,6.65951878580324
"251","Birmingham-Hoover, AL","0013820",16.67,NA,1,1009,13820,111.1111111,6.66533359928014
"252","Birmingham-Hoover, AL","0013820",16.67,NA,1,1021,13820,111.1111111,6.66533359928014
"253","Birmingham-Hoover, AL","0013820",16.67,NA,1,1117,13820,111.1111111,6.66533359928014
"254","Birmingham-Hoover, AL","0013820",16.67,NA,1,1007,13820,111.1111111,6.66533359928014
"255","Birmingham-Hoover, AL","0013820",16.67,NA,1,1127,13820,111.1111111,6.66533359928014
"256","Birmingham-Hoover, AL","0013820",16.67,NA,1,1073,13820,111.1111111,6.66533359928014
"257","Birmingham-Hoover, AL","0013820",16.67,NA,1,1115,13820,111.1111111,6.66533359928014
"759","Hinesville, GA","0025980",16.55,NA,13,13179,25980,110.3752759,6.66920096072508
"760","Hinesville, GA","0025980",16.55,NA,13,13183,25980,110.3752759,6.66920096072508
"542","Duluth, MN-WI","0020260",16.35,NA,27,27137,20260,109.0512541,6.66980147400611
"543","Duluth, MN-WI","0020260",16.35,NA,27,27017,20260,109.0512541,6.66980147400611
"544","Duluth, MN-WI","0020260",16.35,NA,55,55031,20260,109.0512541,6.66980147400611
"2810","Topeka, KS","0045820",16.69,NA,20,20085,45820,111.3585746,6.67217343319353
"2811","Topeka, KS","0045820",16.69,NA,20,20197,45820,111.3585746,6.67217343319353
"2812","Topeka, KS","0045820",16.69,NA,20,20177,45820,111.3585746,6.67217343319353
"2813","Topeka, KS","0045820",16.69,NA,20,20087,45820,111.3585746,6.67217343319353
"2814","Topeka, KS","0045820",16.69,NA,20,20139,45820,111.3585746,6.67217343319353
"3123","Yakima, WA","0049420",15.71,NA,53,53077,49420,104.8218029,6.67229808402291
"1366","Madera, CA","0031460",15.46,NA,6,6039,31460,103.3057851,6.68213357697283
"1260","La Crosse-Onalaska, WI-MN","0029100",16.05,NA,27,27055,29100,107.4113856,6.6922981682243
"1261","La Crosse-Onalaska, WI-MN","0029100",16.05,NA,55,55063,29100,107.4113856,6.6922981682243
"1051","Kalamazoo-Portage, MI","0028020",16.13,NA,26,26159,28020,107.9913607,6.69506265964042
"1052","Kalamazoo-Portage, MI","0028020",16.13,NA,26,26077,28020,107.9913607,6.69506265964042
"540","Dover, DE","0020100",15.94,NA,10,10001,20100,106.7235859,6.69533161229611
"550","Eau Claire, WI","0020740",16.16,NA,55,55017,20740,108.3423619,6.7043540779703
"551","Eau Claire, WI","0020740",16.16,NA,55,55035,20740,108.3423619,6.7043540779703
"3043","Williamsport, PA","0048700",15.9,NA,42,42081,48700,106.7235859,6.71217521383648
"4","Akron, OH","0010420",16.74,NA,39,39133,10420,112.4859393,6.71959016129032
"5","Akron, OH","0010420",16.74,NA,39,39153,10420,112.4859393,6.71959016129032
"504","Davenport-Moline-Rock Island, IA-IL","0019340",16.19,NA,17,17161,19340,108.9324619,6.72837936380482
"505","Davenport-Moline-Rock Island, IA-IL","0019340",16.19,NA,19,19163,19340,108.9324619,6.72837936380482
"506","Davenport-Moline-Rock Island, IA-IL","0019340",16.19,NA,17,17073,19340,108.9324619,6.72837936380482
"507","Davenport-Moline-Rock Island, IA-IL","0019340",16.19,NA,17,17131,19340,108.9324619,6.72837936380482
"273","Boise City, ID","0014260",15.69,NA,16,16027,14260,105.5966209,6.73018616316125
"274","Boise City, ID","0014260",15.69,NA,16,16001,14260,105.5966209,6.73018616316125
"275","Boise City, ID","0014260",15.69,NA,16,16073,14260,105.5966209,6.73018616316125
"276","Boise City, ID","0014260",15.69,NA,16,16015,14260,105.5966209,6.73018616316125
"277","Boise City, ID","0014260",15.69,NA,16,16045,14260,105.5966209,6.73018616316125
"104","Arizona","0400000",16.67,NA,4,4001,NA,112.2334456,6.73266020395921
"105","Arizona","0400000",16.67,NA,4,4009,40940,112.2334456,6.73266020395921
"106","Arizona","0400000",16.67,NA,4,4023,35700,112.2334456,6.73266020395921
"107","Arizona","0400000",16.67,NA,4,4012,NA,112.2334456,6.73266020395921
"108","Arizona","0400000",16.67,NA,4,4017,43320,112.2334456,6.73266020395921
"109","Arizona","0400000",16.67,NA,4,4007,37740,112.2334456,6.73266020395921
"110","Arizona","0400000",16.67,NA,4,4011,NA,112.2334456,6.73266020395921
"3038","Wichita, KS","0048620",16.18,NA,20,20173,48620,109.5290252,6.76940823238566
"3039","Wichita, KS","0048620",16.18,NA,20,20095,48620,109.5290252,6.76940823238566
